"i inku zi i ama na maralrak mazayazayar mi i kiya'ezengan, marengay za sazu za vativatiyan i intaw.","My uncle and I chatted in the room, and he shared many stories.","我和叔叔在房間裡聊天，他分享了很多故事。"
"marengay ku, “nu 'inava lra tu kuwi ni ama na maralrak mu, alamu ziya i kaniyam muzangiya.”","I said, 'When your foot gets better, come to our house next time and visit us.'","我說：「等叔叔腳好了，下次也來我們家玩。」"
"kazu kana 2022 'ami, pakaygi na séhu kana karuwa pusavak za tu ngadan na 'atayan i mibunsiyo na Yécumin.","In 2022, the government announced that indigenous identification cards can include tribal names separately.","在2022年，政府召開了原住民身分證可單列族名的會議。"
"kiumaumalr ku lra kani Avarang mawna vangesaran i zekalr na sawariyan kiyami pakirev kana séhu za “pusavakaw za tu ngadan na 'atayan.” i mibunsiyo.","I interviewed Avarang, a young tribal member who has long been advocating for the inclusion of tribal names on identification cards.","我訪問了長期向政府爭取身分證「單列族名」的部落青年Avarang。"
"kanini na kasede'an i inku zi i intaw makakuret mi kana auwa kanantu ruma' kiumaumalr kantaw.","We had arranged to visit his home this holiday for the interview.","我和他約定好這個假日到他家訪問他。"
"kazu kana kiumaumalran mu, pakalrazam kaninku zatu pinarevuwa' tu ngadan, zi kirekalrazam ku tu niruma'enan, zi nantu zekalr.","During the interview, he introduced to me the origin of his name and also introduced me to his family and tribe.","在訪問的過程中，他向我介紹了他的名字的由來，也帶我認識了他的家人、他的部落。"
"kiumalr ku kantaw kemuda zi marukerang patrutru kana puwavalis za ngadan, a awatr ziya na ipuvalray 'azi 'inava ziya maw?","I asked him why he insisted on changing his name. Wasn’t the old registration method sufficient?","我問他為什麼堅持要改名，舊的登記方式不好嗎?"
"marengay kaninku i intaw, 'alrana pimanayaw za valray na minkuk 'azi karuwa patulre'ay paredek za tu ngadan, nu venavina a trau kantaw mu “izu i... eman” kema, zi mawna kemazu mupana lra a kalikeliked na sime'an na ngai.","He told me that using Chinese characters could not accurately convey his name, and others would still call him 'izu i... eman,' which resulted in many jokes being made.","他對我說，因為用中文字並不能準確的傳達他的名字，其他人還會叫「izu i... eman」，也因此鬧出不少笑話。"
"marengay i Avarang, “na vinavalray kanantu valray na Yéncumin na ngadan mu maw tatena' nanta ngadan. nanku ngadan paruveli kananta 'inalrayan, nanta niruma'enan, nanta kinayanan, kiyalriman kana kazuwan ta mawan atrevung tu ngadan i intaw.”","Avarang said, 'The names written in indigenous languages are our true names. My name represents our ethnic group, our family, our identity. I hope more fellow tribespeople can reclaim their own names.'","Avarang說：「原住民語書寫的名字才是我們真正的名字。我的名字代表了我們的族群、我們的家族、我們的身分，希望能有更多族人找回自己的名字。」"
"a daman marelrang mi iniyam i mulri na vavayan mukuwa kana kazuwan na trau puwayar meniwana, i mulri na vavayan mu miinurung za sazu za tu sinalem na kulang, zi demaway ziya kana imaran na akanan na Yéncumin veray kana mapiyapiya.","Yesterday, I went to the market with my grandmother to set up a stall. My grandmother brought a lot of vegetables that she grew herself and also prepared indigenous cuisine for everyone.","昨天我跟奶奶去市集擺攤，奶奶帶了許多自己種的蔬菜去，也製作了原住民美食給大家。"
"salaw imaran tu dineru na pa'at zi tinaveras, ulra ziya na 'alum za vavuy tu pukasayaw za tana' demeru, kazuwan na lavang na mukezeng kanantu ngulringulran, zuwa muturika mapiya kana puwaayaran meniwan i kaniyam.","The ferns and sticky rice she cooked were delicious, as well as the braised pork with maqaw pepper and wild boar meat. The flavors attracted many customers, and everyone lined up at our stall.","她煮的蕨菜和糯米飯非常好吃，還有用山豬肉煮的馬告滷肉，味道吸引了很多客人，大家都來我們攤位排隊。"
"nu demeru za eman i mulri na vavayan mu, kazu ku i saninin demadaulr kana lavang, kematamuni ku 'emuy'uy i ngaydiran, “taw sinalem na lulang peniya, 'azi pinuwatremel, kadika alamu tremima'a mu!”","While my grandmother was cooking, I was on the side attracting customers. I shouted, 'The vegetables are self-grown, all-natural and organic! Come and buy now!'","奶奶煮東西的時候，我在旁邊招攬客人。我在一旁大喊著：「蔬菜都是自己種的，天然有機，趕快來買喔!」"
"dika mi piya meniwan naniyam emaeman, “'alrana mau i inu na puwalrang.” kema i mulri na vavayan.","Our goods sold out quickly, and my grandmother said, 'It’s all thanks to your help.'","我們的東西很快就賣完了，奶奶說：「都是因為有你的幫忙。」"
"ini na kahuwahuwan mu, kipanadam ku lra kanizu na tematelriw ziya i dare' kana Yécumin zi kalrazaman za akanan, pawnung atalram lra tu ulepan za puwayar meniwan.","Through this event, I learned about indigenous plants and food and experienced the hard work of running a stall.","這個活動，我學到了有關原住民植物和食品的知識，並且體驗到了擺攤的辛苦。"
"mena'u lra kani i mulri na vavayan tu kinasahasahar na akanan na trungulran, paremamatras ku zi salaw ku semangal.","Seeing my grandmother’s passion for traditional food, I feel very proud and honored.","看到了奶奶對傳統食物的熱愛，我感到非常驕傲和榮幸。"
